"Country" "Country_Code" "Indicator" "Indicator_Code" "Time" "Value" "Classification"
"20680" "Mexico" "MEX" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1991" 14.41811623 0
"20681" "Mexico" "MEX" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1991" NA 0
"20682" "Mexico" "MEX" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1991" 1.0276e+11 0
"20683" "Mexico" "MEX" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1991" 32.67887694 0
"20684" "Mexico" "MEX" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1991" 6.331e+09 0
"20685" "Mexico" "MEX" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1991" -1.2138e+10 0
"20686" "Mexico" "MEX" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1991" -4.734557414 0
"20687" "Mexico" "MEX" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1991" 0 0
"20688" "Mexico" "MEX" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1991" -1.6786e+10 0
"20689" "Mexico" "MEX" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1992" 17.46 0
"20690" "Mexico" "MEX" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1992" 10.32 0
"20691" "Mexico" "MEX" "Stock market turnover ratio (%)" "GFDD.EM.01" "1992" 36.9 0
"20692" "Mexico" "MEX" "Stock price volatility" "GFDD.SM.01" "1992" NA 0
"20693" "Mexico" "MEX" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1992" 3.628658713 0
"20694" "Mexico" "MEX" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1992" 4093.393831 0
"20695" "Mexico" "MEX" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1992" 1.579147466 0
"20696" "Mexico" "MEX" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1992" 14.39875991 0
"20697" "Mexico" "MEX" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1992" 17.63208816 0
"20698" "Mexico" "MEX" "GDP (current US$)" "NY.GDP.MKTP.CD" "1992" 3.63609e+11 0
"20699" "Mexico" "MEX" "Real interest rate (%)" "FR.INR.RINR" "1992" NA 0
"20700" "Mexico" "MEX" "Lending interest rate (%)" "FR.INR.LEND" "1992" NA 0
"20701" "Mexico" "MEX" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1992" 15.50854449 0
"20702" "Mexico" "MEX" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1992" 14.41103367 0
"20703" "Mexico" "MEX" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1992" 16.65415621 0
"20704" "Mexico" "MEX" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1992" NA 0
"20705" "Mexico" "MEX" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1992" 1.38744e+11 0
"20706" "Mexico" "MEX" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1992" 38.15744446 0
"20707" "Mexico" "MEX" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1992" 4.783e+09 0
"20708" "Mexico" "MEX" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1992" -1.9206e+10 0
"20709" "Mexico" "MEX" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1992" -6.722051098 0
"20710" "Mexico" "MEX" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1992" 0 0
"20711" "Mexico" "MEX" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1992" -2.5412e+10 0
"20712" "Mexico" "MEX" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1993" 18.86 0
"20713" "Mexico" "MEX" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1993" 10.57 0
"20714" "Mexico" "MEX" "Stock market turnover ratio (%)" "GFDD.EM.01" "1993" 36.93 0
"20715" "Mexico" "MEX" "Stock price volatility" "GFDD.SM.01" "1993" NA 0
"20716" "Mexico" "MEX" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1993" 4.061425854 0
"20717" "Mexico" "MEX" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1993" 5562.475854 0
"20718" "Mexico" "MEX" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1993" 2.025986502 0
"20719" "Mexico" "MEX" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1993" 19.30607414 0
"20720" "Mexico" "MEX" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1993" 19.30607414 0
"20721" "Mexico" "MEX" "GDP (current US$)" "NY.GDP.MKTP.CD" "1993" 5.03963e+11 0
"20722" "Mexico" "MEX" "Real interest rate (%)" "FR.INR.RINR" "1993" -12.19519869 0
"20723" "Mexico" "MEX" "Lending interest rate (%)" "FR.INR.LEND" "1993" 17.73 0
"20724" "Mexico" "MEX" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1993" 9.751530555 0
"20725" "Mexico" "MEX" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1993" 34.08150607 0
"20726" "Mexico" "MEX" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1993" 18.27819134 0
"20727" "Mexico" "MEX" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1993" 1.044166667 0
"20728" "Mexico" "MEX" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1993" 2.00865e+11 0
"20729" "Mexico" "MEX" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1993" 39.85715358 0
"20730" "Mexico" "MEX" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1993" 1.0716e+10 0
"20731" "Mexico" "MEX" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1993" -2.8355e+10 0
"20732" "Mexico" "MEX" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1993" -4.643199559 0
"20733" "Mexico" "MEX" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1993" 0 0
"20734" "Mexico" "MEX" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1993" -2.6525e+10 0
"20735" "Mexico" "MEX" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1994" 20.19 0
"20736" "Mexico" "MEX" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1994" 10.93 0
"20737" "Mexico" "MEX" "Stock market turnover ratio (%)" "GFDD.EM.01" "1994" 35.91 0
"20738" "Mexico" "MEX" "Stock price volatility" "GFDD.SM.01" "1994" NA 0
"20739" "Mexico" "MEX" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1994" 4.727354829 0
"20740" "Mexico" "MEX" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1994" 5710.055487 0
"20741" "Mexico" "MEX" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1994" 2.744271033 0
"20742" "Mexico" "MEX" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1994" 20.89553495 0
"20743" "Mexico" "MEX" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1994" 20.89553495 0
"20744" "Mexico" "MEX" "GDP (current US$)" "NY.GDP.MKTP.CD" "1994" 5.27319e+11 0
"20745" "Mexico" "MEX" "Real interest rate (%)" "FR.INR.RINR" "1994" 10.22520606 0
"20746" "Mexico" "MEX" "Lending interest rate (%)" "FR.INR.LEND" "1994" 19.3 0
"20747" "Mexico" "MEX" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1994" 6.965778139 0
"20748" "Mexico" "MEX" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1994" 8.232957108 0
"20749" "Mexico" "MEX" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1994" 19.55140959 0
"20750" "Mexico" "MEX" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1994" 4.270833333 0
"20751" "Mexico" "MEX" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1994" 1.30246e+11 0
"20752" "Mexico" "MEX" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1994" 24.69964308 0
"20753" "Mexico" "MEX" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1994" 4083700000 0
"20754" "Mexico" "MEX" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1994" -7415440000 0
"20755" "Mexico" "MEX" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1994" -5.625081566 0
"20756" "Mexico" "MEX" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1994" NA 0
"20757" "Mexico" "MEX" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1994" -32973070000 0
"20758" "Mexico" "MEX" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1995" 30.68 0
"20759" "Mexico" "MEX" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1995" 9.99 0
"20760" "Mexico" "MEX" "Stock market turnover ratio (%)" "GFDD.EM.01" "1995" 40.81 0
"20761" "Mexico" "MEX" "Stock price volatility" "GFDD.SM.01" "1995" 34.09 0
"20762" "Mexico" "MEX" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1995" -5.75868238 0
"20763" "Mexico" "MEX" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1995" 3655.597592 0
"20764" "Mexico" "MEX" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1995" -7.458645192 0
"20765" "Mexico" "MEX" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1995" 27.49435196 0
"20766" "Mexico" "MEX" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1995" 27.49435196 0
"20767" "Mexico" "MEX" "GDP (current US$)" "NY.GDP.MKTP.CD" "1995" 3.43793e+11 0
"20768" "Mexico" "MEX" "Real interest rate (%)" "FR.INR.RINR" "1995" 21.16706615 0
"20769" "Mexico" "MEX" "Lending interest rate (%)" "FR.INR.LEND" "1995" 59.43166667 0
"20770" "Mexico" "MEX" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1995" 34.999275 0
"20771" "Mexico" "MEX" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1995" 31.58003385 0
"20772" "Mexico" "MEX" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1995" 26.3942612 0
"20773" "Mexico" "MEX" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1995" 19.60916667 0
"20774" "Mexico" "MEX" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1995" 90693960000 0
"20775" "Mexico" "MEX" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1995" 26.38041345 0
"20776" "Mexico" "MEX" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1995" 519200000 0
"20777" "Mexico" "MEX" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1995" 10376870000 0
"20778" "Mexico" "MEX" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1995" -0.458543645 0
"20779" "Mexico" "MEX" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1995" NA 0
"20780" "Mexico" "MEX" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1995" -5812890000 0
"20781" "Mexico" "MEX" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1996" 39.18 0
"20782" "Mexico" "MEX" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1996" 9.11 0
"20783" "Mexico" "MEX" "Stock market turnover ratio (%)" "GFDD.EM.01" "1996" 46.56 0
"20784" "Mexico" "MEX" "Stock price volatility" "GFDD.SM.01" "1996" 29.39 0
"20785" "Mexico" "MEX" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1996" 5.874766683 0
"20786" "Mexico" "MEX" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1996" 4153.147901 0
"20787" "Mexico" "MEX" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1996" 4.05809253 0
"20788" "Mexico" "MEX" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1996" 35.53624281 0
"20789" "Mexico" "MEX" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1996" 35.53624281 0
"20790" "Mexico" "MEX" "GDP (current US$)" "NY.GDP.MKTP.CD" "1996" 3.97404e+11 0
"20791" "Mexico" "MEX" "Real interest rate (%)" "FR.INR.RINR" "1996" 5.521569185 0
"20792" "Mexico" "MEX" "Lending interest rate (%)" "FR.INR.LEND" "1996" 36.38583333 0
"20793" "Mexico" "MEX" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1996" 34.37765819 0
"20794" "Mexico" "MEX" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1996" 29.24924675 0
"20795" "Mexico" "MEX" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1996" 35.4679901 0
"20796" "Mexico" "MEX" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1996" 9.981666667 0
"20797" "Mexico" "MEX" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1996" 1.0677e+11 0
"20798" "Mexico" "MEX" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1996" 26.86697222 0
"20799" "Mexico" "MEX" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1996" 2800600000 0
"20800" "Mexico" "MEX" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1996" -13962200000 0
"20801" "Mexico" "MEX" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1996" -0.631031926 0
"20802" "Mexico" "MEX" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1996" 0 0
"20803" "Mexico" "MEX" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1996" -2.301e+09 0
"20804" "Mexico" "MEX" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1997" 45.34 0
"20805" "Mexico" "MEX" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1997" 9.78 0
"20806" "Mexico" "MEX" "Stock market turnover ratio (%)" "GFDD.EM.01" "1997" 39.82 0
"20807" "Mexico" "MEX" "Stock price volatility" "GFDD.SM.01" "1997" 20.59 0
"20808" "Mexico" "MEX" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1997" 6.962888801 0
"20809" "Mexico" "MEX" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1997" 4939.823744 0
"20810" "Mexico" "MEX" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1997" 5.209943749 0
"20811" "Mexico" "MEX" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1997" 41.86126929 0
"20812" "Mexico" "MEX" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1997" 41.86126929 0
"20813" "Mexico" "MEX" "GDP (current US$)" "NY.GDP.MKTP.CD" "1997" 4.80555e+11 0
"20814" "Mexico" "MEX" "Real interest rate (%)" "FR.INR.RINR" "1997" 3.685262528 0
"20815" "Mexico" "MEX" "Lending interest rate (%)" "FR.INR.LEND" "1997" 22.14 0
"20816" "Mexico" "MEX" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1997" 20.62648433 0
"20817" "Mexico" "MEX" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1997" 17.79880479 0
"20818" "Mexico" "MEX" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1997" 42.78378952 0
"20819" "Mexico" "MEX" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1997" 5.776666667 0
"20820" "Mexico" "MEX" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1997" 1.56595e+11 0
"20821" "Mexico" "MEX" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1997" 32.58630666 0
"20822" "Mexico" "MEX" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1997" 3215300000 0
"20823" "Mexico" "MEX" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1997" -4329400000 0
"20824" "Mexico" "MEX" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1997" -1.595018817 0
"20825" "Mexico" "MEX" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1997" 0 0
"20826" "Mexico" "MEX" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1997" -5.269e+09 0
"20827" "Mexico" "MEX" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1998" 53.77 0
"20828" "Mexico" "MEX" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1998" 7.45 0
"20829" "Mexico" "MEX" "Stock market turnover ratio (%)" "GFDD.EM.01" "1998" 23.99 0
"20830" "Mexico" "MEX" "Stock price volatility" "GFDD.SM.01" "1998" 30.12 0
"20831" "Mexico" "MEX" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1998" 4.701842416 0
"20832" "Mexico" "MEX" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1998" 5079.972214 0
"20833" "Mexico" "MEX" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1998" 3.070504312 0
"20834" "Mexico" "MEX" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1998" 48.18823782 0
"20835" "Mexico" "MEX" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1998" 48.18823782 0
"20836" "Mexico" "MEX" "GDP (current US$)" "NY.GDP.MKTP.CD" "1998" 5.0201e+11 0
"20837" "Mexico" "MEX" "Real interest rate (%)" "FR.INR.RINR" "1998" 9.767869891 0
"20838" "Mexico" "MEX" "Lending interest rate (%)" "FR.INR.LEND" "1998" 26.35833333 0
"20839" "Mexico" "MEX" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1998" 15.92799503 0
"20840" "Mexico" "MEX" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1998" 15.11413445 0
"20841" "Mexico" "MEX" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1998" 49.59838939 0
"20842" "Mexico" "MEX" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1998" 10.90416667 0
"20843" "Mexico" "MEX" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1998" 91745800000 0
"20844" "Mexico" "MEX" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1998" 18.27568259 0
"20845" "Mexico" "MEX" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1998" -665600000 0
"20846" "Mexico" "MEX" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1998" -900603704 0
"20847" "Mexico" "MEX" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1998" -3.185723395 0
"20848" "Mexico" "MEX" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1998" 0 0
"20849" "Mexico" "MEX" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1998" -16936527262 0
"20850" "Mexico" "MEX" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1999" 60.4 0
"20851" "Mexico" "MEX" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1999" 5.36 0
"20852" "Mexico" "MEX" "Stock market turnover ratio (%)" "GFDD.EM.01" "1999" 28.9 0
"20853" "Mexico" "MEX" "Stock price volatility" "GFDD.SM.01" "1999" 36.79 0
"20854" "Mexico" "MEX" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1999" 2.667013147 0
"20855" "Mexico" "MEX" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1999" 5777.231681 0
"20856" "Mexico" "MEX" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1999" 1.15299257 0
"20857" "Mexico" "MEX" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1999" 56.69447381 0
"20858" "Mexico" "MEX" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1999" 56.69447381 0
"20859" "Mexico" "MEX" "GDP (current US$)" "NY.GDP.MKTP.CD" "1999" 5.7946e+11 0
"20860" "Mexico" "MEX" "Real interest rate (%)" "FR.INR.RINR" "1999" 5.176618059 0
"20861" "Mexico" "MEX" "Lending interest rate (%)" "FR.INR.LEND" "1999" 23.7425 0
"20862" "Mexico" "MEX" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1999" 16.58560509 0
"20863" "Mexico" "MEX" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1999" 17.65210014 0
"20864" "Mexico" "MEX" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1999" 57.82458239 0
"20865" "Mexico" "MEX" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1999" 12.14083333 0
"20866" "Mexico" "MEX" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1999" 1.54044e+11 0
"20867" "Mexico" "MEX" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1999" 26.58405487 0
"20868" "Mexico" "MEX" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1999" 3769200000 0
"20869" "Mexico" "MEX" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1999" -10580265747 0
"20870" "Mexico" "MEX" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1999" -2.415998101 0
"20871" "Mexico" "MEX" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1999" 0 0
"20872" "Mexico" "MEX" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1999" -14052975979 0
"20873" "Mexico" "MEX" "Consumer price index (2010=100, December)" "GFDD.OE.01" "2000" 65.8 0
"20874" "Mexico" "MEX" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "2000" 5.85 0
"20875" "Mexico" "MEX" "Stock market turnover ratio (%)" "GFDD.EM.01" "2000" 31.51 0
"20876" "Mexico" "MEX" "Stock price volatility" "GFDD.SM.01" "2000" 33.05 0
"20877" "Mexico" "MEX" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "2000" 5.296473838 0
"20878" "Mexico" "MEX" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "2000" 6720.902113 0
"20879" "Mexico" "MEX" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "2000" 3.82747979 0
"20880" "Mexico" "MEX" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "2000" 62.82742077 0
"20881" "Mexico" "MEX" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "2000" 62.82742077 0
"20882" "Mexico" "MEX" "GDP (current US$)" "NY.GDP.MKTP.CD" "2000" 6.83648e+11 0
"20883" "Mexico" "MEX" "Real interest rate (%)" "FR.INR.RINR" "2000" 5.514284219 0
"20884" "Mexico" "MEX" "Lending interest rate (%)" "FR.INR.LEND" "2000" 16.92833333 0
"20885" "Mexico" "MEX" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "2000" 9.495019139 0
"20886" "Mexico" "MEX" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "2000" 10.81753925 0
"20887" "Mexico" "MEX" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "2000" 63.31503755 0
"20888" "Mexico" "MEX" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "2000" 8.671666667 0
"20889" "Mexico" "MEX" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "2000" 1.25204e+11 0
"20890" "Mexico" "MEX" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "2000" 18.31407923 0
"20891" "Mexico" "MEX" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "2000" 446800000 0
"20892" "Mexico" "MEX" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "2000" -1741762778 0
"20893" "Mexico" "MEX" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "2000" -2.742993884 0
"20894" "Mexico" "MEX" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "2000" 0 0
"20895" "Mexico" "MEX" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "2000" -17313349599 0
"20896" "Mexico" "MEX" "Consumer price index (2010=100, December)" "GFDD.OE.01" "2001" 68.7 0
"20897" "Mexico" "MEX" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "2001" 6.79 0
"20898" "Mexico" "MEX" "Stock market turnover ratio (%)" "GFDD.EM.01" "2001" 41.89 0
"20899" "Mexico" "MEX" "Stock price volatility" "GFDD.SM.01" "2001" 30.98 0
"20900" "Mexico" "MEX" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "2001" -0.60549239 0
"20901" "Mexico" "MEX" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "2001" 7031.378864 0
"20902" "Mexico" "MEX" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "2001" -1.904876036 0
"20903" "Mexico" "MEX" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "2001" 66.20327242 0
"20904" "Mexico" "MEX" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "2001" 66.20327242 0
"20905" "Mexico" "MEX" "GDP (current US$)" "NY.GDP.MKTP.CD" "2001" 7.24704e+11 0
"20906" "Mexico" "MEX" "Real interest rate (%)" "FR.INR.RINR" "2001" 7.043332856 0
"20907" "Mexico" "MEX" "Lending interest rate (%)" "FR.INR.LEND" "2001" 12.795 0
"20908" "Mexico" "MEX" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "2001" 6.362500348 0
"20909" "Mexico" "MEX" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "2001" 5.37321381 0
"20910" "Mexico" "MEX" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "2001" 67.34345704 0
"20911" "Mexico" "MEX" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "2001" 6.560833333 0
"20912" "Mexico" "MEX" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "2001" 1.26258e+11 0
"20913" "Mexico" "MEX" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "2001" 17.4220715 0
